2025-04-11 17:12:17,182 INFO    StreamThr :195424 [internal.py:wandb_internal():86] W&B internal server running at pid: 195424, started at: 2025-04-11 17:12:17.182039
2025-04-11 17:12:17,185 DEBUG   HandlerThread:195424 [handler.py:handle_request():146] handle_request: status
2025-04-11 17:12:17,186 INFO    WriterThread:195424 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_171217-efjf2b59/run-efjf2b59.wandb
2025-04-11 17:12:17,186 DEBUG   SenderThread:195424 [sender.py:send():379] send: header
2025-04-11 17:12:17,203 DEBUG   SenderThread:195424 [sender.py:send():379] send: run
2025-04-11 17:12:17,541 INFO    SenderThread:195424 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_171217-efjf2b59/files
2025-04-11 17:12:17,541 INFO    SenderThread:195424 [sender.py:_start_run_threads():1124] run started: efjf2b59 with start time 1744384337.18128
2025-04-11 17:12:17,549 DEBUG   HandlerThread:195424 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 17:12:17,549 DEBUG   SenderThread:195424 [sender.py:send_request():406] send_request: check_version
2025-04-11 17:12:17,607 DEBUG   HandlerThread:195424 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 17:12:17,615 DEBUG   HandlerThread:195424 [system_info.py:__init__():26] System info init
2025-04-11 17:12:17,615 DEBUG   HandlerThread:195424 [system_info.py:__init__():41] System info init done
2025-04-11 17:12:17,615 INFO    HandlerThread:195424 [system_monitor.py:start():194] Starting system monitor
2025-04-11 17:12:17,615 INFO    SystemMonitor:195424 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 17:12:17,615 INFO    HandlerThread:195424 [system_monitor.py:probe():214] Collecting system info
2025-04-11 17:12:17,616 INFO    SystemMonitor:195424 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 17:12:17,617 INFO    SystemMonitor:195424 [interfaces.py:start():190] Started disk monitoring
2025-04-11 17:12:17,618 INFO    SystemMonitor:195424 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 17:12:17,619 INFO    SystemMonitor:195424 [interfaces.py:start():190] Started memory monitoring
2025-04-11 17:12:17,620 INFO    SystemMonitor:195424 [interfaces.py:start():190] Started network monitoring
2025-04-11 17:12:17,631 DEBUG   HandlerThread:195424 [system_info.py:probe():150] Probing system
2025-04-11 17:12:17,636 DEBUG   HandlerThread:195424 [system_info.py:_probe_git():135] Probing git
