2025-04-11 15:29:42,151 INFO    StreamThr :45754 [internal.py:wandb_internal():86] W&B internal server running at pid: 45754, started at: 2025-04-11 15:29:42.150631
2025-04-11 15:29:42,153 DEBUG   HandlerThread:45754 [handler.py:handle_request():146] handle_request: status
2025-04-11 15:29:42,154 INFO    WriterThread:45754 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_152942-1uvspq62/run-1uvspq62.wandb
2025-04-11 15:29:42,154 DEBUG   SenderThread:45754 [sender.py:send():379] send: header
2025-04-11 15:29:42,172 DEBUG   SenderThread:45754 [sender.py:send():379] send: run
2025-04-11 15:29:42,527 INFO    SenderThread:45754 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_152942-1uvspq62/files
2025-04-11 15:29:42,527 INFO    SenderThread:45754 [sender.py:_start_run_threads():1124] run started: 1uvspq62 with start time 1744378182.150333
2025-04-11 15:29:42,535 DEBUG   HandlerThread:45754 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 15:29:42,535 DEBUG   SenderThread:45754 [sender.py:send_request():406] send_request: check_version
2025-04-11 15:29:42,591 DEBUG   HandlerThread:45754 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 15:29:42,598 DEBUG   HandlerThread:45754 [system_info.py:__init__():26] System info init
2025-04-11 15:29:42,598 DEBUG   HandlerThread:45754 [system_info.py:__init__():41] System info init done
2025-04-11 15:29:42,598 INFO    HandlerThread:45754 [system_monitor.py:start():194] Starting system monitor
2025-04-11 15:29:42,599 INFO    SystemMonitor:45754 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 15:29:42,599 INFO    HandlerThread:45754 [system_monitor.py:probe():214] Collecting system info
2025-04-11 15:29:42,600 INFO    SystemMonitor:45754 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 15:29:42,600 INFO    SystemMonitor:45754 [interfaces.py:start():190] Started disk monitoring
2025-04-11 15:29:42,601 INFO    SystemMonitor:45754 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 15:29:42,602 INFO    SystemMonitor:45754 [interfaces.py:start():190] Started memory monitoring
2025-04-11 15:29:42,602 INFO    SystemMonitor:45754 [interfaces.py:start():190] Started network monitoring
2025-04-11 15:29:42,616 DEBUG   HandlerThread:45754 [system_info.py:probe():150] Probing system
2025-04-11 15:29:42,621 DEBUG   HandlerThread:45754 [system_info.py:_probe_git():135] Probing git
2025-04-11 15:29:42,628 DEBUG   HandlerThread:45754 [system_info.py:_probe_git():143] Probing git done
2025-04-11 15:29:42,628 DEBUG   HandlerThread:45754 [system_info.py:probe():198] Probing system done
