2025-04-11 16:51:53,586 INFO    StreamThr :164686 [internal.py:wandb_internal():86] W&B internal server running at pid: 164686, started at: 2025-04-11 16:51:53.586105
2025-04-11 16:51:53,588 DEBUG   HandlerThread:164686 [handler.py:handle_request():146] handle_request: status
2025-04-11 16:51:53,589 INFO    WriterThread:164686 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_165153-bik0v2zj/run-bik0v2zj.wandb
2025-04-11 16:51:53,590 DEBUG   SenderThread:164686 [sender.py:send():379] send: header
2025-04-11 16:51:53,612 DEBUG   SenderThread:164686 [sender.py:send():379] send: run
2025-04-11 16:51:54,001 INFO    SenderThread:164686 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_165153-bik0v2zj/files
2025-04-11 16:51:54,001 INFO    SenderThread:164686 [sender.py:_start_run_threads():1124] run started: bik0v2zj with start time 1744383113.585663
2025-04-11 16:51:54,010 DEBUG   HandlerThread:164686 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 16:51:54,010 DEBUG   SenderThread:164686 [sender.py:send_request():406] send_request: check_version
2025-04-11 16:51:54,070 DEBUG   HandlerThread:164686 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 16:51:54,079 DEBUG   HandlerThread:164686 [system_info.py:__init__():26] System info init
2025-04-11 16:51:54,079 DEBUG   HandlerThread:164686 [system_info.py:__init__():41] System info init done
2025-04-11 16:51:54,079 INFO    HandlerThread:164686 [system_monitor.py:start():194] Starting system monitor
2025-04-11 16:51:54,080 INFO    SystemMonitor:164686 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 16:51:54,080 INFO    HandlerThread:164686 [system_monitor.py:probe():214] Collecting system info
2025-04-11 16:51:54,082 INFO    SystemMonitor:164686 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 16:51:54,082 INFO    SystemMonitor:164686 [interfaces.py:start():190] Started disk monitoring
2025-04-11 16:51:54,084 INFO    SystemMonitor:164686 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 16:51:54,084 INFO    SystemMonitor:164686 [interfaces.py:start():190] Started memory monitoring
2025-04-11 16:51:54,085 INFO    SystemMonitor:164686 [interfaces.py:start():190] Started network monitoring
2025-04-11 16:51:54,095 DEBUG   HandlerThread:164686 [system_info.py:probe():150] Probing system
2025-04-11 16:51:54,102 DEBUG   HandlerThread:164686 [system_info.py:_probe_git():135] Probing git
2025-04-11 16:51:54,113 DEBUG   HandlerThread:164686 [system_info.py:_probe_git():143] Probing git done
2025-04-11 16:51:54,113 DEBUG   HandlerThread:164686 [system_info.py:probe():198] Probing system done
2025-04-11 16:51:54,113 DEBUG   HandlerThread:164686 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-182-generic-x86_64-with-glibc2.31', 'python': '3.9.19', 'heartbeatAt': '2025-04-11T14:51:54.095922', 'startedAt': '2025-04-11T14:51:53.582010', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/data/sceneregstorage/scenereg_project_AAA/code/dataset/generate.py', 'codePathLocal': 'generate.py', 'codePath': 'code/dataset/generate.py', 'git': {'remote': 'https://github.com/filippo-merlo/scenereg_project_AAA.git', 'commit': '198567b5732d038a7c0d5b3d11f49648062a561d'}, 'email': 'filippo99merlo@gmail.com', 'root': '/data/sceneregstorage/scenereg_project_AAA', 'host': 'scenereg.beta-groundingm.src.surf-hosted.nl', 'username': 'fmerlo', 'executable': '/home/fmerlo/data/sceneregstorage/miniconda3/envs/ppt/bin/python3', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 2793.411, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}, {'current': 2793.411, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 96.73210144042969, 'used': 25.037555694580078}}, 'gpu': 'NVIDIA A10', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A10', 'memory_total': 24146608128}], 'memory': {'total': 86.42545318603516}}
2025-04-11 16:51:54,113 INFO    HandlerThread:164686 [system_monitor.py:probe():224] Finished collecting system info
2025-04-11 16:51:54,113 INFO    HandlerThread:164686 [system_monitor.py:probe():227] Publishing system info
2025-04-11 16:51:54,113 DEBUG   HandlerThread:164686 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-04-11 16:51:55,003 INFO    Thread-12 :164686 [dir_watcher.py:_on_file_created():271] file/dir created: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_165153-bik0v2zj/files/conda-environment.yaml
2025-04-11 16:51:55,583 DEBUG   HandlerThread:164686 [system_info.py:_save_conda():222] Saving conda packages done
2025-04-11 16:51:55,584 INFO    HandlerThread:164686 [system_monitor.py:probe():229] Finished publishing system info
2025-04-11 16:51:55,586 DEBUG   SenderThread:164686 [sender.py:send():379] send: files
2025-04-11 16:51:55,586 INFO    SenderThread:164686 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2025-04-11 16:51:55,660 DEBUG   HandlerThread:164686 [handler.py:handle_request():146] handle_request: python_packages
2025-04-11 16:51:55,661 DEBUG   HandlerThread:164686 [handler.py:handle_request():146] handle_request: stop_status
2025-04-11 16:51:55,661 DEBUG   SenderThread:164686 [sender.py:send_request():406] send_request: python_packages
