2025-04-11 16:25:07,672 INFO    StreamThr :125889 [internal.py:wandb_internal():86] W&B internal server running at pid: 125889, started at: 2025-04-11 16:25:07.672281
2025-04-11 16:25:07,674 DEBUG   HandlerThread:125889 [handler.py:handle_request():146] handle_request: status
2025-04-11 16:25:07,676 INFO    WriterThread:125889 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_162507-wpzsui8s/run-wpzsui8s.wandb
2025-04-11 16:25:07,676 DEBUG   SenderThread:125889 [sender.py:send():379] send: header
2025-04-11 16:25:07,701 DEBUG   SenderThread:125889 [sender.py:send():379] send: run
2025-04-11 16:25:08,063 INFO    SenderThread:125889 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_162507-wpzsui8s/files
2025-04-11 16:25:08,063 INFO    SenderThread:125889 [sender.py:_start_run_threads():1124] run started: wpzsui8s with start time 1744381507.671883
2025-04-11 16:25:08,073 DEBUG   HandlerThread:125889 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 16:25:08,073 DEBUG   SenderThread:125889 [sender.py:send_request():406] send_request: check_version
2025-04-11 16:25:08,134 DEBUG   HandlerThread:125889 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 16:25:08,141 DEBUG   HandlerThread:125889 [system_info.py:__init__():26] System info init
2025-04-11 16:25:08,141 DEBUG   HandlerThread:125889 [system_info.py:__init__():41] System info init done
2025-04-11 16:25:08,141 INFO    HandlerThread:125889 [system_monitor.py:start():194] Starting system monitor
2025-04-11 16:25:08,141 INFO    SystemMonitor:125889 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 16:25:08,142 INFO    HandlerThread:125889 [system_monitor.py:probe():214] Collecting system info
2025-04-11 16:25:08,143 INFO    SystemMonitor:125889 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 16:25:08,144 INFO    SystemMonitor:125889 [interfaces.py:start():190] Started disk monitoring
2025-04-11 16:25:08,144 INFO    SystemMonitor:125889 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 16:25:08,145 INFO    SystemMonitor:125889 [interfaces.py:start():190] Started memory monitoring
2025-04-11 16:25:08,146 INFO    SystemMonitor:125889 [interfaces.py:start():190] Started network monitoring
2025-04-11 16:25:08,149 DEBUG   HandlerThread:125889 [system_info.py:probe():150] Probing system
2025-04-11 16:25:08,154 DEBUG   HandlerThread:125889 [system_info.py:_probe_git():135] Probing git
2025-04-11 16:25:08,163 DEBUG   HandlerThread:125889 [system_info.py:_probe_git():143] Probing git done
2025-04-11 16:25:08,163 DEBUG   HandlerThread:125889 [system_info.py:probe():198] Probing system done
