2025-04-10 17:17:09,674 INFO    StreamThr :296336 [internal.py:wandb_internal():86] W&B internal server running at pid: 296336, started at: 2025-04-10 17:17:09.673886
2025-04-10 17:17:09,677 DEBUG   HandlerThread:296336 [handler.py:handle_request():146] handle_request: status
2025-04-10 17:17:09,678 INFO    WriterThread:296336 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250410_171709-fniuunq2/run-fniuunq2.wandb
2025-04-10 17:17:09,678 DEBUG   SenderThread:296336 [sender.py:send():379] send: header
2025-04-10 17:17:09,695 DEBUG   SenderThread:296336 [sender.py:send():379] send: run
2025-04-10 17:17:10,071 INFO    SenderThread:296336 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250410_171709-fniuunq2/files
2025-04-10 17:17:10,071 INFO    SenderThread:296336 [sender.py:_start_run_threads():1124] run started: fniuunq2 with start time 1744298229.673509
2025-04-10 17:17:10,079 DEBUG   HandlerThread:296336 [handler.py:handle_request():146] handle_request: check_version
2025-04-10 17:17:10,079 DEBUG   SenderThread:296336 [sender.py:send_request():406] send_request: check_version
2025-04-10 17:17:10,149 DEBUG   HandlerThread:296336 [handler.py:handle_request():146] handle_request: run_start
2025-04-10 17:17:10,156 DEBUG   HandlerThread:296336 [system_info.py:__init__():26] System info init
2025-04-10 17:17:10,156 DEBUG   HandlerThread:296336 [system_info.py:__init__():41] System info init done
2025-04-10 17:17:10,157 INFO    HandlerThread:296336 [system_monitor.py:start():194] Starting system monitor
2025-04-10 17:17:10,157 INFO    SystemMonitor:296336 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-10 17:17:10,157 INFO    HandlerThread:296336 [system_monitor.py:probe():214] Collecting system info
2025-04-10 17:17:10,158 INFO    SystemMonitor:296336 [interfaces.py:start():190] Started cpu monitoring
2025-04-10 17:17:10,158 INFO    SystemMonitor:296336 [interfaces.py:start():190] Started disk monitoring
2025-04-10 17:17:10,159 INFO    SystemMonitor:296336 [interfaces.py:start():190] Started gpu monitoring
2025-04-10 17:17:10,160 INFO    SystemMonitor:296336 [interfaces.py:start():190] Started memory monitoring
2025-04-10 17:17:10,164 INFO    SystemMonitor:296336 [interfaces.py:start():190] Started network monitoring
2025-04-10 17:17:10,170 DEBUG   HandlerThread:296336 [system_info.py:probe():150] Probing system
2025-04-10 17:17:10,174 DEBUG   HandlerThread:296336 [system_info.py:_probe_git():135] Probing git
2025-04-10 17:17:10,182 DEBUG   HandlerThread:296336 [system_info.py:_probe_git():143] Probing git done
2025-04-10 17:17:10,182 DEBUG   HandlerThread:296336 [system_info.py:probe():198] Probing system done
