2025-04-11 15:08:23,489 INFO    StreamThr :15077 [internal.py:wandb_internal():86] W&B internal server running at pid: 15077, started at: 2025-04-11 15:08:23.488588
2025-04-11 15:08:23,490 DEBUG   HandlerThread:15077 [handler.py:handle_request():146] handle_request: status
2025-04-11 15:08:23,492 INFO    WriterThread:15077 [datastore.py:open_for_write():87] open: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_150823-at2ui4ka/run-at2ui4ka.wandb
2025-04-11 15:08:23,492 DEBUG   SenderThread:15077 [sender.py:send():379] send: header
2025-04-11 15:08:23,507 DEBUG   SenderThread:15077 [sender.py:send():379] send: run
2025-04-11 15:08:23,844 INFO    SenderThread:15077 [dir_watcher.py:__init__():211] watching files in: /data/sceneregstorage/scenereg_project_AAA/code/dataset/wandb/run-20250411_150823-at2ui4ka/files
2025-04-11 15:08:23,844 INFO    SenderThread:15077 [sender.py:_start_run_threads():1124] run started: at2ui4ka with start time 1744376903.488192
2025-04-11 15:08:23,851 DEBUG   HandlerThread:15077 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 15:08:23,851 DEBUG   SenderThread:15077 [sender.py:send_request():406] send_request: check_version
2025-04-11 15:08:23,911 DEBUG   HandlerThread:15077 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 15:08:23,918 DEBUG   HandlerThread:15077 [system_info.py:__init__():26] System info init
2025-04-11 15:08:23,918 DEBUG   HandlerThread:15077 [system_info.py:__init__():41] System info init done
2025-04-11 15:08:23,918 INFO    HandlerThread:15077 [system_monitor.py:start():194] Starting system monitor
2025-04-11 15:08:23,918 INFO    SystemMonitor:15077 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 15:08:23,918 INFO    HandlerThread:15077 [system_monitor.py:probe():214] Collecting system info
2025-04-11 15:08:23,919 INFO    SystemMonitor:15077 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 15:08:23,919 INFO    SystemMonitor:15077 [interfaces.py:start():190] Started disk monitoring
2025-04-11 15:08:23,920 INFO    SystemMonitor:15077 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 15:08:23,920 INFO    SystemMonitor:15077 [interfaces.py:start():190] Started memory monitoring
2025-04-11 15:08:23,921 INFO    SystemMonitor:15077 [interfaces.py:start():190] Started network monitoring
2025-04-11 15:08:23,931 DEBUG   HandlerThread:15077 [system_info.py:probe():150] Probing system
2025-04-11 15:08:23,935 DEBUG   HandlerThread:15077 [system_info.py:_probe_git():135] Probing git
2025-04-11 15:08:23,943 DEBUG   HandlerThread:15077 [system_info.py:_probe_git():143] Probing git done
2025-04-11 15:08:23,943 DEBUG   HandlerThread:15077 [system_info.py:probe():198] Probing system done
